filename,path_1km,path_25m,model_b_max_prob,model_b_passed,model_a_max_prob,model_a_positive_pixels,final_positive,label_1km_positive,label_25m_positive,status
patch_44484_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44484_no_ignition_nan_20200415.npz,,0.00000429,0,,,0,False,,blocked_by_model_b
patch_44485_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44485_no_ignition_nan_20200415.npz,,0.03646502,0,,,0,False,,blocked_by_model_b
patch_44486_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44486_no_ignition_nan_20200415.npz,,0.00000021,0,,,0,False,,blocked_by_model_b
patch_44487_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44487_no_ignition_nan_20200415.npz,,0.00119184,0,,,0,False,,blocked_by_model_b
patch_44488_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44488_no_ignition_nan_20200415.npz,,0.00000052,0,,,0,False,,blocked_by_model_b
patch_44489_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44489_no_ignition_nan_20200415.npz,,0.09946834,0,,,0,False,,blocked_by_model_b
patch_44490_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44490_no_ignition_nan_20200415.npz,,0.00259510,0,,,0,False,,blocked_by_model_b
patch_44491_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44491_no_ignition_nan_20200415.npz,,0.00000009,0,,,0,False,,blocked_by_model_b
patch_44492_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44492_no_ignition_nan_20200415.npz,,0.01052314,0,,,0,False,,blocked_by_model_b
patch_44493_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44493_no_ignition_nan_20200415.npz,,0.00000103,0,,,0,False,,blocked_by_model_b
patch_44494_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44494_no_ignition_nan_20200415.npz,,0.00942234,0,,,0,False,,blocked_by_model_b
patch_44495_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44495_no_ignition_nan_20200415.npz,,0.01512389,0,,,0,False,,blocked_by_model_b
patch_44496_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44496_no_ignition_nan_20200415.npz,,0.00000025,0,,,0,False,,blocked_by_model_b
patch_44497_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44497_no_ignition_nan_20200415.npz,,0.09869436,0,,,0,False,,blocked_by_model_b
patch_44498_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44498_no_ignition_nan_20200415.npz,,0.00000187,0,,,0,False,,blocked_by_model_b
patch_44499_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44499_no_ignition_nan_20200415.npz,,0.00000279,0,,,0,False,,blocked_by_model_b
patch_44500_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44500_no_ignition_nan_20200415.npz,,0.01535389,0,,,0,False,,blocked_by_model_b
patch_44501_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44501_no_ignition_nan_20200415.npz,,0.29972178,0,,,0,False,,blocked_by_model_b
patch_44502_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44502_no_ignition_nan_20200415.npz,,0.00012053,0,,,0,False,,blocked_by_model_b
patch_44503_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44503_no_ignition_nan_20200415.npz,,0.00000262,0,,,0,False,,blocked_by_model_b
patch_44504_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44504_no_ignition_nan_20200415.npz,,0.00005028,0,,,0,False,,blocked_by_model_b
patch_44505_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44505_no_ignition_nan_20200415.npz,,0.00000014,0,,,0,False,,blocked_by_model_b
patch_44506_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44506_no_ignition_nan_20200415.npz,,0.00203842,0,,,0,False,,blocked_by_model_b
patch_44507_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44507_no_ignition_nan_20200415.npz,,0.24918441,0,,,0,False,,blocked_by_model_b
patch_44508_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44508_no_ignition_nan_20200415.npz,,0.00000029,0,,,0,False,,blocked_by_model_b
patch_44509_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44509_no_ignition_nan_20200415.npz,,0.00001750,0,,,0,False,,blocked_by_model_b
patch_44510_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44510_no_ignition_nan_20200415.npz,,0.16190624,0,,,0,False,,blocked_by_model_b
patch_44511_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44511_no_ignition_nan_20200415.npz,,0.01374903,0,,,0,False,,blocked_by_model_b
patch_44512_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44512_no_ignition_nan_20200415.npz,,0.00193662,0,,,0,False,,blocked_by_model_b
patch_44513_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44513_no_ignition_nan_20200415.npz,,0.00000614,0,,,0,False,,blocked_by_model_b
patch_44514_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44514_no_ignition_nan_20200415.npz,,0.00000079,0,,,0,False,,blocked_by_model_b
patch_44515_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44515_no_ignition_nan_20200415.npz,,0.03698133,0,,,0,False,,blocked_by_model_b
patch_44516_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44516_no_ignition_nan_20200415.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_44516_no_ignition_nan_20200415.npz,0.43284103,1,0.54816979,1,1,False,False,completed
patch_44517_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44517_no_ignition_nan_20200415.npz,,0.18938296,0,,,0,False,,blocked_by_model_b
patch_44518_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44518_no_ignition_nan_20200415.npz,,0.00663386,0,,,0,False,,blocked_by_model_b
patch_44519_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44519_no_ignition_nan_20200415.npz,,0.00000494,0,,,0,False,,blocked_by_model_b
patch_44520_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44520_no_ignition_nan_20200415.npz,,0.20658372,0,,,0,False,,blocked_by_model_b
patch_44521_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44521_no_ignition_nan_20200415.npz,,0.00000042,0,,,0,False,,blocked_by_model_b
patch_44522_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44522_no_ignition_nan_20200415.npz,,0.01508402,0,,,0,False,,blocked_by_model_b
patch_44523_no_ignition_nan_20200415.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44523_no_ignition_nan_20200415.npz,,0.00001122,0,,,0,False,,blocked_by_model_b
patch_44524_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44524_no_ignition_nan_20200515.npz,,0.00237262,0,,,0,False,,blocked_by_model_b
patch_44525_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44525_no_ignition_nan_20200515.npz,,0.00000079,0,,,0,False,,blocked_by_model_b
patch_44526_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44526_no_ignition_nan_20200515.npz,,0.02339842,0,,,0,False,,blocked_by_model_b
patch_44527_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44527_no_ignition_nan_20200515.npz,,0.00000033,0,,,0,False,,blocked_by_model_b
patch_44528_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44528_no_ignition_nan_20200515.npz,,0.05112437,0,,,0,False,,blocked_by_model_b
patch_44529_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44529_no_ignition_nan_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_44529_no_ignition_nan_20200515.npz,0.91378862,1,0.73922175,1,1,False,False,completed
patch_44530_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44530_no_ignition_nan_20200515.npz,,0.00002644,0,,,0,False,,blocked_by_model_b
patch_44531_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44531_no_ignition_nan_20200515.npz,,0.08999168,0,,,0,False,,blocked_by_model_b
patch_44532_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44532_no_ignition_nan_20200515.npz,,0.15776038,0,,,0,False,,blocked_by_model_b
patch_44533_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44533_no_ignition_nan_20200515.npz,,0.08793186,0,,,0,False,,blocked_by_model_b
patch_44534_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44534_no_ignition_nan_20200515.npz,,0.00614494,0,,,0,False,,blocked_by_model_b
patch_44535_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44535_no_ignition_nan_20200515.npz,,0.00000922,0,,,0,False,,blocked_by_model_b
patch_44536_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44536_no_ignition_nan_20200515.npz,,0.00000126,0,,,0,False,,blocked_by_model_b
patch_44537_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44537_no_ignition_nan_20200515.npz,,0.00000488,0,,,0,False,,blocked_by_model_b
patch_44538_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44538_no_ignition_nan_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_44538_no_ignition_nan_20200515.npz,0.52825910,1,0.56380743,1,1,False,False,completed
patch_44539_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44539_no_ignition_nan_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_44539_no_ignition_nan_20200515.npz,0.81141770,1,0.57366329,1,1,False,False,completed
patch_44540_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44540_no_ignition_nan_20200515.npz,,0.00001332,0,,,0,False,,blocked_by_model_b
patch_44541_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44541_no_ignition_nan_20200515.npz,,0.00000323,0,,,0,False,,blocked_by_model_b
patch_44542_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44542_no_ignition_nan_20200515.npz,,0.00001769,0,,,0,False,,blocked_by_model_b
patch_44543_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44543_no_ignition_nan_20200515.npz,,0.00000482,0,,,0,False,,blocked_by_model_b
patch_44544_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44544_no_ignition_nan_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_44544_no_ignition_nan_20200515.npz,0.54858100,1,0.64168543,1,1,False,False,completed
patch_44545_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44545_no_ignition_nan_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_44545_no_ignition_nan_20200515.npz,0.86646760,1,0.70049459,1,1,False,False,completed
patch_44546_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44546_no_ignition_nan_20200515.npz,,0.01636417,0,,,0,False,,blocked_by_model_b
patch_44547_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44547_no_ignition_nan_20200515.npz,,0.00005956,0,,,0,False,,blocked_by_model_b
patch_44548_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44548_no_ignition_nan_20200515.npz,,0.00000195,0,,,0,False,,blocked_by_model_b
patch_44549_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44549_no_ignition_nan_20200515.npz,,0.03172263,0,,,0,False,,blocked_by_model_b
patch_44550_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44550_no_ignition_nan_20200515.npz,,0.00000044,0,,,0,False,,blocked_by_model_b
patch_44551_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44551_no_ignition_nan_20200515.npz,,0.00000963,0,,,0,False,,blocked_by_model_b
patch_44552_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44552_no_ignition_nan_20200515.npz,,0.03787315,0,,,0,False,,blocked_by_model_b
patch_44553_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44553_no_ignition_nan_20200515.npz,,0.05137869,0,,,0,False,,blocked_by_model_b
patch_44554_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44554_no_ignition_nan_20200515.npz,,0.00000004,0,,,0,False,,blocked_by_model_b
patch_44555_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44555_no_ignition_nan_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_44555_no_ignition_nan_20200515.npz,0.41062394,1,0.43889055,0,0,False,False,completed
patch_44556_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44556_no_ignition_nan_20200515.npz,,0.00000028,0,,,0,False,,blocked_by_model_b
patch_44557_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44557_no_ignition_nan_20200515.npz,,0.00003321,0,,,0,False,,blocked_by_model_b
patch_44558_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44558_no_ignition_nan_20200515.npz,,0.05397974,0,,,0,False,,blocked_by_model_b
patch_44559_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44559_no_ignition_nan_20200515.npz,,0.00000007,0,,,0,False,,blocked_by_model_b
patch_44560_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44560_no_ignition_nan_20200515.npz,,0.02611834,0,,,0,False,,blocked_by_model_b
patch_44561_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44561_no_ignition_nan_20200515.npz,,0.00000515,0,,,0,False,,blocked_by_model_b
patch_44562_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44562_no_ignition_nan_20200515.npz,,0.00000221,0,,,0,False,,blocked_by_model_b
patch_44563_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44563_no_ignition_nan_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_44563_no_ignition_nan_20200515.npz,0.74681580,1,0.77272606,1,1,False,False,completed
patch_44564_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44564_no_ignition_nan_20200515.npz,,0.00000970,0,,,0,False,,blocked_by_model_b
patch_44565_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44565_no_ignition_nan_20200515.npz,,0.16465203,0,,,0,False,,blocked_by_model_b
patch_44566_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44566_no_ignition_nan_20200515.npz,,0.00001986,0,,,0,False,,blocked_by_model_b
patch_44567_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44567_no_ignition_nan_20200515.npz,,0.00000317,0,,,0,False,,blocked_by_model_b
patch_44568_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44568_no_ignition_nan_20200515.npz,,0.00000019,0,,,0,False,,blocked_by_model_b
patch_44569_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44569_no_ignition_nan_20200515.npz,,0.00000330,0,,,0,False,,blocked_by_model_b
patch_44570_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44570_no_ignition_nan_20200515.npz,,0.00000028,0,,,0,False,,blocked_by_model_b
patch_44571_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44571_no_ignition_nan_20200515.npz,,0.00273063,0,,,0,False,,blocked_by_model_b
patch_44572_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44572_no_ignition_nan_20200515.npz,,0.00003447,0,,,0,False,,blocked_by_model_b
patch_44573_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44573_no_ignition_nan_20200515.npz,,0.00000059,0,,,0,False,,blocked_by_model_b
patch_44574_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44574_no_ignition_nan_20200515.npz,,0.00000865,0,,,0,False,,blocked_by_model_b
patch_44575_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44575_no_ignition_nan_20200515.npz,,0.00000215,0,,,0,False,,blocked_by_model_b
patch_44576_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44576_no_ignition_nan_20200515.npz,,0.01368132,0,,,0,False,,blocked_by_model_b
patch_44577_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44577_no_ignition_nan_20200515.npz,,0.20193252,0,,,0,False,,blocked_by_model_b
patch_44578_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44578_no_ignition_nan_20200515.npz,,0.00051744,0,,,0,False,,blocked_by_model_b
patch_44579_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44579_no_ignition_nan_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_44579_no_ignition_nan_20200515.npz,0.95202065,1,0.89454955,1,1,False,False,completed
patch_44580_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44580_no_ignition_nan_20200515.npz,,0.00000371,0,,,0,False,,blocked_by_model_b
patch_44581_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44581_no_ignition_nan_20200515.npz,,0.00000177,0,,,0,False,,blocked_by_model_b
patch_44582_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44582_no_ignition_nan_20200515.npz,,0.00001413,0,,,0,False,,blocked_by_model_b
patch_44583_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44583_no_ignition_nan_20200515.npz,,0.22693238,0,,,0,False,,blocked_by_model_b
patch_44584_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44584_no_ignition_nan_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_44584_no_ignition_nan_20200515.npz,0.98950982,1,0.85493213,1,1,False,False,completed
patch_44585_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44585_no_ignition_nan_20200515.npz,,0.00000236,0,,,0,False,,blocked_by_model_b
patch_44586_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44586_no_ignition_nan_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_44586_no_ignition_nan_20200515.npz,0.59513742,1,0.49248052,0,0,False,False,completed
patch_44587_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44587_no_ignition_nan_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_44587_no_ignition_nan_20200515.npz,0.76899457,1,0.59184438,1,1,False,False,completed
patch_44588_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44588_no_ignition_nan_20200515.npz,,0.00003806,0,,,0,False,,blocked_by_model_b
patch_44589_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44589_no_ignition_nan_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_44589_no_ignition_nan_20200515.npz,0.72651988,1,0.79642344,1,1,False,False,completed
patch_44590_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44590_no_ignition_nan_20200515.npz,,0.00000407,0,,,0,False,,blocked_by_model_b
patch_44591_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44591_no_ignition_nan_20200515.npz,,0.28057930,0,,,0,False,,blocked_by_model_b
patch_44592_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44592_no_ignition_nan_20200515.npz,,0.00000132,0,,,0,False,,blocked_by_model_b
patch_44593_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44593_no_ignition_nan_20200515.npz,,0.00000019,0,,,0,False,,blocked_by_model_b
patch_44594_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44594_no_ignition_nan_20200515.npz,,0.00000125,0,,,0,False,,blocked_by_model_b
patch_44595_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44595_no_ignition_nan_20200515.npz,,0.36209372,0,,,0,False,,blocked_by_model_b
patch_44596_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44596_no_ignition_nan_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_44596_no_ignition_nan_20200515.npz,0.60879558,1,0.54368860,1,1,False,False,completed
patch_44597_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44597_no_ignition_nan_20200515.npz,,0.00000233,0,,,0,False,,blocked_by_model_b
patch_44598_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44598_no_ignition_nan_20200515.npz,,0.00000228,0,,,0,False,,blocked_by_model_b
patch_44599_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44599_no_ignition_nan_20200515.npz,,0.00000081,0,,,0,False,,blocked_by_model_b
patch_44600_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44600_no_ignition_nan_20200515.npz,,0.26604033,0,,,0,False,,blocked_by_model_b
patch_44601_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44601_no_ignition_nan_20200515.npz,,0.06043528,0,,,0,False,,blocked_by_model_b
patch_44602_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44602_no_ignition_nan_20200515.npz,,0.00038717,0,,,0,False,,blocked_by_model_b
patch_44603_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44603_no_ignition_nan_20200515.npz,,0.23597345,0,,,0,False,,blocked_by_model_b
patch_44604_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44604_no_ignition_nan_20200515.npz,,0.31999561,0,,,0,False,,blocked_by_model_b
patch_44605_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44605_no_ignition_nan_20200515.npz,,0.00000613,0,,,0,False,,blocked_by_model_b
patch_44606_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44606_no_ignition_nan_20200515.npz,,0.00000527,0,,,0,False,,blocked_by_model_b
patch_44607_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44607_no_ignition_nan_20200515.npz,,0.00695837,0,,,0,False,,blocked_by_model_b
patch_44608_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44608_no_ignition_nan_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_44608_no_ignition_nan_20200515.npz,0.54541391,1,0.76301455,1,1,False,False,completed
patch_44609_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44609_no_ignition_nan_20200515.npz,,0.00006336,0,,,0,False,,blocked_by_model_b
patch_44610_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44610_no_ignition_nan_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_44610_no_ignition_nan_20200515.npz,0.72057325,1,0.71838099,1,1,False,False,completed
patch_44611_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44611_no_ignition_nan_20200515.npz,,0.00000005,0,,,0,False,,blocked_by_model_b
patch_44612_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44612_no_ignition_nan_20200515.npz,,0.12365550,0,,,0,False,,blocked_by_model_b
patch_44613_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44613_no_ignition_nan_20200515.npz,,0.26239240,0,,,0,False,,blocked_by_model_b
patch_44614_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44614_no_ignition_nan_20200515.npz,,0.04290566,0,,,0,False,,blocked_by_model_b
patch_44615_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44615_no_ignition_nan_20200515.npz,,0.00798366,0,,,0,False,,blocked_by_model_b
patch_44616_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44616_no_ignition_nan_20200515.npz,,0.00860327,0,,,0,False,,blocked_by_model_b
patch_44617_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44617_no_ignition_nan_20200515.npz,,0.00000009,0,,,0,False,,blocked_by_model_b
patch_44618_no_ignition_nan_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_44618_no_ignition_nan_20200515.npz,,0.18756410,0,,,0,False,,blocked_by_model_b
